Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Age,Gender,Device,Kategori,Durasi Langganan (hari),Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_Italy,Country_Mexico,Country_Spain,Country_United Kingdom,Country_United States,Plan Duration_1 Month
2,11,2022-04-11,2023-11-07,40,1,1,1,575,False,False,False,False,False,False,False,True,False,False,True
0,15,2022-10-31,2023-09-07,41,0,1,1,311,False,False,False,False,False,True,False,False,False,False,True
1,15,2022-10-29,2023-11-07,41,1,1,1,374,False,False,False,False,False,False,False,True,False,False,True
2,12,2022-10-20,2023-10-07,28,0,1,1,352,False,False,False,False,False,False,False,True,False,False,True
0,13,2022-10-14,2023-11-07,45,0,1,1,389,False,False,False,False,False,False,False,False,False,True,True
2,11,2022-12-10,2023-10-07,32,0,1,1,301,False,False,True,False,False,False,False,False,False,False,True
1,10,2022-01-10,2023-11-07,31,1,2,1,666,False,False,False,False,False,False,False,False,False,True,True
0,10,2022-09-25,2023-10-07,40,0,2,1,377,False,False,False,False,False,False,False,False,False,True,True
1,10,2022-09-23,2023-10-07,40,0,3,1,379,False,False,True,False,False,False,False,False,False,False,True
2,14,2022-09-19,2023-09-07,50,1,2,2,353,False,False,False,False,False,False,False,False,True,False,True
0,12,2022-02-09,2023-12-07,41,1,3,1,666,True,False,False,False,False,False,False,False,False,False,True
2,10,2022-08-30,2023-10-07,43,1,2,1,403,False,False,False,False,True,False,False,False,False,False,True
1,15,2022-08-16,2023-09-07,43,1,2,1,387,False,False,False,True,False,False,False,False,False,False,True
0,11,2022-08-15,2023-10-07,36,0,3,1,418,False,True,False,False,False,False,False,False,False,False,True
2,15,2022-08-16,2023-11-07,48,1,4,1,448,False,False,False,False,False,False,True,False,False,False,True
1,15,2022-01-08,2023-10-07,33,0,3,1,637,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-07-27,2023-07-14,30,0,4,1,352,False,False,False,False,False,True,False,False,False,False,True
1,14,2022-07-26,2023-10-07,37,0,1,1,438,False,False,False,False,False,False,False,True,False,False,True
0,13,2022-07-26,2023-11-07,49,1,4,2,469,False,False,False,False,False,False,False,True,False,False,True
2,15,2022-07-27,2023-11-07,47,0,3,1,468,False,False,False,False,False,False,False,False,False,True,True
2,10,2022-07-26,2023-07-13,45,0,2,1,352,False,False,True,False,False,False,False,False,False,False,True
0,11,2022-07-23,2023-09-07,50,1,4,2,411,False,False,False,False,False,False,False,False,False,True,True
1,12,2022-07-20,2023-11-07,36,1,3,1,475,False,False,False,False,False,False,False,False,False,True,True
0,14,2022-07-14,2023-10-07,37,1,4,1,450,False,False,True,False,False,False,False,False,False,False,True
2,15,2022-07-14,2023-12-07,38,0,2,1,511,False,False,False,False,False,False,False,False,True,False,True
1,10,2022-07-14,2023-10-07,40,1,4,1,450,True,False,False,False,False,False,False,False,False,False,True
0,13,2022-07-13,2023-12-07,38,0,4,1,512,False,False,False,False,True,False,False,False,False,False,True
1,14,2022-07-14,2023-10-07,46,0,2,1,450,False,False,False,True,False,False,False,False,False,False,True
0,10,2022-07-15,2023-11-07,40,0,3,1,480,False,True,False,False,False,False,False,False,False,False,True
2,13,2022-07-16,2023-10-07,34,1,4,1,448,False,False,False,False,False,False,True,False,False,False,True
2,12,2022-07-18,2023-12-07,39,0,3,1,507,False,False,False,False,False,False,False,True,False,False,True
0,13,2022-07-19,2023-10-07,47,1,3,1,445,False,False,False,False,False,True,False,False,False,False,True
1,15,2022-07-22,2023-12-07,41,1,1,1,503,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-07-27,2023-09-07,47,0,2,1,407,False,False,False,False,False,False,False,True,False,False,True
2,13,2022-02-08,2023-07-13,50,1,3,2,520,False,False,False,False,False,False,False,False,False,True,True
1,10,2022-10-08,2023-10-07,31,1,2,1,364,False,False,True,False,False,False,False,False,False,False,True
0,13,2022-08-15,2023-11-07,41,1,3,1,449,False,False,False,False,False,False,False,False,False,True,True
1,11,2022-08-18,2023-11-07,31,0,1,1,446,False,False,False,False,False,False,False,False,False,True,True
0,12,2022-08-20,2023-07-14,41,0,4,1,328,False,False,True,False,False,False,False,False,False,False,True
2,12,2022-08-23,2023-11-07,28,1,2,1,441,False,False,False,False,False,False,False,False,True,False,True
2,14,2022-08-24,2023-10-07,40,0,3,1,409,True,False,False,False,False,False,False,False,False,False,True
0,11,2022-08-30,2023-07-13,34,0,4,1,317,False,False,False,False,True,False,False,False,False,False,True
1,10,2022-06-09,2023-07-13,37,1,3,1,399,False,False,False,True,False,False,False,False,False,False,True
0,13,2022-09-13,2023-10-07,30,0,1,1,389,False,True,False,False,False,False,False,False,False,False,True
2,12,2022-09-18,2023-10-07,32,1,2,1,384,False,False,False,False,False,False,True,False,False,False,True
1,14,2022-09-22,2023-12-07,41,1,3,1,441,False,False,False,False,False,False,False,True,False,False,True
0,13,2022-09-28,2023-12-07,42,0,2,1,435,False,False,False,False,False,True,False,False,False,False,True
1,13,2022-03-10,2023-09-07,40,1,1,1,546,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-05-10,2023-10-07,30,0,3,1,515,False,False,False,False,False,False,False,True,False,False,True
2,14,2022-09-10,2023-12-07,43,1,1,1,453,False,False,False,False,False,False,False,False,False,True,True
2,14,2022-10-15,2023-11-07,31,0,2,1,388,False,False,True,False,False,False,False,False,False,False,True
0,15,2022-10-16,2023-09-07,45,1,3,1,326,False,False,False,False,False,False,False,False,False,True,True
1,10,2022-10-18,2023-11-07,33,1,4,1,385,False,False,False,False,False,False,False,False,False,True,True
0,14,2022-10-19,2023-12-07,41,1,3,1,414,False,False,True,False,False,False,False,False,False,False,True
2,11,2022-10-22,2023-11-07,37,1,4,1,381,False,False,False,False,False,False,False,False,True,False,True
1,12,2022-10-23,2023-09-07,40,0,3,1,319,True,False,False,False,False,False,False,False,False,False,True
0,10,2022-10-29,2023-12-07,36,1,2,1,404,False,False,False,False,True,False,False,False,False,False,True
1,14,2022-10-30,2023-11-07,28,1,4,1,373,False,False,False,True,False,False,False,False,False,False,True
0,12,2022-03-11,2023-11-07,38,1,3,1,606,False,True,False,False,False,False,False,False,False,False,True
2,11,2022-04-11,2023-09-07,36,0,2,1,514,False,False,False,False,False,False,True,False,False,False,True
2,12,2022-05-11,2023-12-07,47,0,4,1,575,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-07-11,2023-10-07,35,0,1,1,453,False,False,False,False,False,True,False,False,False,False,True
1,14,2022-09-11,2023-11-07,29,0,2,1,422,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-10-11,2023-10-07,49,0,4,2,361,False,False,False,False,False,False,False,True,False,False,True
2,11,2022-11-11,2023-12-07,34,1,4,1,391,False,False,False,False,False,False,False,False,False,True,True
1,13,2022-11-11,2023-11-07,37,1,4,1,361,False,False,True,False,False,False,False,False,False,False,True
0,14,2022-10-11,2023-11-07,50,1,4,2,392,False,False,False,False,False,False,False,False,False,True,True
0,12,2022-11-11,2023-09-07,38,1,4,1,300,False,False,False,False,False,False,False,False,False,True,True
0,15,2022-12-11,2023-11-07,37,0,4,1,331,False,False,True,False,False,False,False,False,False,False,True
2,12,2022-07-11,2023-11-07,34,1,1,1,484,False,False,False,False,False,False,False,False,True,False,True
1,13,2022-04-11,2023-11-07,30,1,4,1,575,True,False,False,False,False,False,False,False,False,False,True
0,13,2022-03-11,2023-11-07,35,1,1,1,606,False,False,False,False,True,False,False,False,False,False,True
0,12,2022-01-11,2023-11-07,39,1,2,1,665,False,False,False,True,False,False,False,False,False,False,True
1,10,2022-10-29,2023-11-07,47,0,2,1,374,False,True,False,False,False,False,False,False,False,False,True
2,13,2022-10-26,2023-11-07,40,0,1,1,377,False,False,False,False,False,False,True,False,False,False,True
2,12,2022-10-25,2023-10-07,33,1,4,1,347,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-10-22,2023-07-13,32,0,3,1,264,False,False,False,False,False,True,False,False,False,False,True
1,13,2022-10-16,2023-10-07,32,1,4,1,356,False,False,False,False,False,False,False,True,False,False,True
2,10,2022-10-15,2023-10-07,30,0,4,1,357,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-09-19,2023-11-07,49,1,2,2,414,False,False,False,False,False,False,False,False,False,True,True
2,13,2022-09-16,2023-12-07,39,0,3,1,447,False,False,True,False,False,False,False,False,False,False,True
1,15,2022-08-09,2023-10-07,45,1,1,1,424,False,False,False,False,False,False,False,False,False,True,True
0,14,2022-08-21,2023-12-07,43,1,3,1,473,False,False,False,False,False,False,False,False,False,True,True
1,10,2022-08-20,2023-10-07,41,1,3,1,413,False,False,True,False,False,False,False,False,False,False,True
2,10,2022-10-08,2023-11-07,38,0,2,1,395,False,False,False,False,False,False,False,False,True,False,True
0,13,2022-07-31,2023-11-07,34,0,3,1,464,True,False,False,False,False,False,False,False,False,False,True
2,15,2022-07-30,2023-07-14,38,1,1,1,349,False,False,False,False,True,False,False,False,False,False,True
1,11,2022-07-31,2023-10-07,48,1,2,1,433,False,False,False,True,False,False,False,False,False,False,True
0,11,2022-07-30,2023-12-07,38,0,4,1,495,False,True,False,False,False,False,False,False,False,False,True
2,10,2022-07-30,2023-11-07,34,0,1,1,465,False,False,False,False,False,False,True,False,False,False,True
1,10,2022-07-27,2023-07-13,44,0,2,1,351,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-07-21,2023-10-07,39,1,3,1,443,False,False,False,False,False,True,False,False,False,False,True
1,10,2022-07-20,2023-12-07,43,0,3,1,505,False,False,False,False,False,False,False,True,False,False,True
0,13,2022-07-16,2023-10-07,49,0,4,2,448,False,False,False,False,False,False,False,True,False,False,True
2,10,2022-07-16,2023-12-07,48,0,4,1,509,False,False,False,False,False,False,False,False,False,True,True
2,11,2022-07-14,2023-11-07,47,0,2,1,481,False,False,True,False,False,False,False,False,False,False,True
0,12,2022-07-14,2023-07-13,27,0,1,1,364,False,False,False,False,False,False,False,False,False,True,True
1,14,2022-07-15,2023-10-07,40,0,3,1,449,False,False,False,False,False,False,False,False,False,True,True
0,11,2022-07-16,2023-12-07,43,0,4,1,509,False,False,True,False,False,False,False,False,False,False,True
2,15,2022-07-18,2023-10-07,30,0,1,1,446,False,False,False,False,False,False,False,False,True,False,True
1,13,2022-07-19,2023-07-13,43,0,4,1,359,True,False,False,False,False,False,False,False,False,False,True
0,13,2022-07-22,2023-10-07,49,1,1,2,442,False,False,False,False,True,False,False,False,False,False,True
1,13,2022-07-25,2023-12-07,47,1,3,1,500,False,False,False,True,False,False,False,False,False,False,True
0,13,2022-07-26,2023-11-07,33,1,3,1,469,False,True,False,False,False,False,False,False,False,False,True
2,15,2022-04-08,2023-07-14,48,0,3,1,462,False,False,False,False,False,False,True,False,False,False,True
2,13,2022-12-08,2023-11-07,31,1,1,1,334,False,False,False,False,False,False,False,True,False,False,True
0,13,2022-08-14,2023-11-07,30,1,2,1,450,False,False,False,False,False,True,False,False,False,False,True
1,14,2022-08-16,2023-07-13,34,0,3,1,331,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-08-17,2023-07-14,37,1,3,1,331,False,False,False,False,False,False,False,True,False,False,True
2,11,2022-08-22,2023-11-07,44,0,4,1,442,False,False,False,False,False,False,False,False,False,True,True
1,13,2022-08-26,2023-11-07,28,0,4,1,438,False,False,True,False,False,False,False,False,False,False,True
0,11,2022-06-09,2023-07-13,47,1,3,1,399,False,False,False,False,False,False,False,False,False,True,True
1,11,2022-09-09,2023-07-13,43,1,4,1,307,False,False,False,False,False,False,False,False,False,True,True
0,12,2022-09-17,2023-10-07,51,1,2,2,385,False,False,True,False,False,False,False,False,False,False,True
2,14,2022-09-19,2023-11-07,50,1,1,2,414,False,False,False,False,False,False,False,False,True,False,True
2,11,2022-09-24,2023-07-13,40,0,3,1,292,True,False,False,False,False,False,False,False,False,False,True
0,11,2022-09-29,2023-12-07,31,0,1,1,434,False,False,False,False,True,False,False,False,False,False,True
1,15,2022-03-10,2023-10-07,29,0,3,1,576,False,False,False,True,False,False,False,False,False,False,True
0,15,2022-07-10,2023-10-07,38,0,2,1,454,False,True,False,False,False,False,False,False,False,False,True
2,14,2022-10-14,2023-07-13,47,1,2,1,272,False,False,False,False,False,False,True,False,False,False,True
1,15,2022-10-16,2023-12-07,30,1,2,1,417,False,False,False,False,False,False,False,True,False,False,True
0,13,2022-10-18,2023-10-07,42,1,1,1,354,False,False,False,False,False,True,False,False,False,False,True
1,12,2022-10-19,2023-12-07,49,1,4,2,414,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-10-20,2023-12-07,50,0,2,2,413,False,False,False,False,False,False,False,True,False,False,True
2,11,2022-10-22,2023-11-07,51,1,4,2,381,False,False,False,False,False,False,False,False,False,True,True
2,11,2022-10-25,2023-09-07,47,1,3,1,317,False,False,True,False,False,False,False,False,False,False,True
0,13,2022-10-27,2023-12-07,36,0,3,1,406,False,False,False,False,False,False,False,False,False,True,True
1,12,2022-10-30,2023-11-07,30,0,1,1,373,False,False,False,False,False,False,False,False,False,True,True
0,12,2022-01-11,2023-11-07,34,0,2,1,665,False,False,True,False,False,False,False,False,False,False,True
2,10,2022-05-11,2023-10-07,35,0,2,1,514,False,False,False,False,False,False,False,False,True,False,True
1,14,2022-07-11,2023-12-07,30,1,4,1,514,True,False,False,False,False,False,False,False,False,False,True
0,14,2022-08-11,2023-11-07,30,1,2,1,453,False,False,False,False,True,False,False,False,False,False,True
1,11,2022-10-11,2023-12-07,41,0,3,1,422,False,False,False,True,False,False,False,False,False,False,True
0,15,2022-11-11,2023-10-07,39,0,3,1,330,False,True,False,False,False,False,False,False,False,False,True
2,14,2022-12-11,2023-12-07,30,1,2,1,361,False,False,False,False,False,False,True,False,False,False,True
2,12,2022-11-11,2023-12-07,36,0,4,1,391,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-11-11,2023-12-07,33,0,3,1,391,False,False,False,False,False,True,False,False,False,False,True
1,11,2022-12-11,2023-10-07,35,0,2,1,300,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-11-11,2023-12-07,46,1,2,1,391,False,False,False,False,False,False,False,True,False,False,True
2,12,2022-07-11,2023-11-07,51,0,2,2,484,False,False,False,False,False,False,False,False,False,True,True
1,13,2022-05-11,2023-12-07,42,0,3,1,575,False,False,True,False,False,False,False,False,False,False,True
0,13,2022-02-11,2023-11-07,30,0,4,1,634,False,False,False,False,False,False,False,False,False,True,True
0,10,2022-10-31,2023-07-13,45,1,3,1,255,False,False,False,False,False,False,False,False,False,True,True
0,15,2022-10-29,2023-11-07,27,1,3,1,374,False,False,True,False,False,False,False,False,False,False,True
2,10,2022-10-25,2023-11-07,41,1,4,1,378,False,False,False,False,False,False,False,False,True,False,True
1,14,2022-10-23,2023-10-07,35,1,2,1,349,True,False,False,False,False,False,False,False,False,False,True
0,10,2022-10-17,2023-07-13,30,1,1,1,269,False,False,False,False,True,False,False,False,False,False,True
0,11,2022-10-16,2023-11-07,35,0,1,1,387,False,False,False,True,False,False,False,False,False,False,True
1,12,2022-05-10,2023-11-07,47,0,3,1,546,False,True,False,False,False,False,False,False,False,False,True
2,15,2022-09-17,2023-11-07,41,1,1,1,416,False,False,False,False,False,False,True,False,False,False,True
2,12,2022-09-17,2023-12-07,48,0,2,1,446,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-06-09,2023-11-07,32,0,4,1,516,False,False,False,False,False,True,False,False,False,False,True
